gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2427264825,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:357,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596941,36.319624,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,140,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.938Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264824,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:374,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.60125,36.321697,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,1,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:16.632Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264823,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:337,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597168,36.316879,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,120,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.846Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264822,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:28,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.826546,36.275296,,0.00001,,,,,2017-03-18,18,3,2017,8689016,8689016,HUMAN_OBSERVATION,,,,,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.759Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2427264820,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:344,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597014,36.317323,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,127,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.601Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264819,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:307,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597048,36.311413,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,89,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.350Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264817,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:433,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.59732,36.31247,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,311,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.250Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264816,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:368,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.591377,36.316994,,0.00001,,,,,2013-04-08,8,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,194,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:19.282Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264815,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:340,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597093,36.317141,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,123,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.755Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264813,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:349,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596987,36.317874,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,132,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:19.215Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264812,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:333,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597264,36.316638,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,116,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:17.824Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264810,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:346,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596987,36.317396,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,129,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.335Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264809,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:311,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596987,36.312212,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,93,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.257Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264808,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:343,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597024,36.317322,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,126,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.656Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264807,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:315,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596811,36.312936,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,97,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.860Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264806,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:352,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597039,36.318646,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,135,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:19.133Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264805,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:350,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597057,36.318164,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,133,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.855Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264804,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:364,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596777,36.320752,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,147,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:19.394Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264803,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:318,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596965,36.313225,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,100,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.811Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264802,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:335,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597218,36.316775,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,118,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:17.732Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264799,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:376,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.601311,36.320701,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,3,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:16.560Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264798,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:353,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597041,36.318708,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,136,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:19.060Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264797,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:336,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597197,36.316814,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,119,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:17.701Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264796,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:332,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.59729,36.316564,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,115,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:17.871Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264795,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:317,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596853,36.313018,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,99,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.825Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264794,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:314,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596798,36.312796,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,96,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.201Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264792,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:339,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597129,36.317044,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,122,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.817Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264791,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:341,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597082,36.317187,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,124,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.748Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264790,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:299,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.59981,36.318916,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,76,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:22.501Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264789,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:32,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,50.083234,36.272227,,0.00001,,,,,2017-03-23,23,3,2017,8689016,8689016,HUMAN_OBSERVATION,,,,,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.146Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2427264788,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:306,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.596999,36.311089,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,88,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.358Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264786,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:322,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597513,36.313933,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,104,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.662Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264785,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:334,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597242,36.316709,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,117,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:17.763Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264784,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:354,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597037,36.318816,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,137,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:19.037Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264783,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:375,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.601337,36.320736,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,2,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:16.610Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264782,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:326,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597447,36.315893,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,109,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:18.206Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264781,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:331,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597321,36.316519,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,114,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:17.943Z,,CONTINENT_DERIVED_FROM_COORDINATES
2427264780,2cb096d9-0171-4790-ae5b-32a0524a3669,CWU:sarcoUrnula_craterium:319,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.597215,36.313491,,0.00001,,,,,2013-04-07,7,4,2013,8689016,8689016,HUMAN_OBSERVATION,,,,101,,,CC_BY_NC_4_0,,Iryna Yatsiuk;Oleh Prylutskyi;Yehor Yatsiuk,,,2025-01-31T18:58:20.807Z,,CONTINENT_DERIVED_FROM_COORDINATES
